Type,銷售文件類型,Save,Message,項目,排程明細號碼,ETD Date,專案代碼,上線日,訂單,物料,物料說明,規格,User Status,項目數量,收貨數量,系統料齊日,基本開始日期,基本完成日期,工單備註,備註(生管),DIP完工日,TEST上線日,料齊日(生管),責任單位(人工),逾期代碼,逾期說明,列印日期,已發料,Fin.iss,GMPS,料齊日(物管),未上線原因(生管),SRR申請單號,VVIP,VVIP2,綠色通道,儲存地點,MRP 控制員,MRP 控制員名稱,客戶名稱(人工),頂階成品品號(人工),Request Qty,訂單單號(人工),訂單單號項次(人工),OTD(PC),Rev,未上線原因,CRTD,REL,PDLV,DLV,確認指示碼,建立日期,前日料齊,Critical,缺料1,缺料2,缺料3,缺料4,缺料5,缺料6,缺料7,缺料8,缺料9,缺料10,MC Code,MC名稱,期望料齊日,最晚料齊日,實際開工日,實際完工日,備註(物管),頂階工單,工廠,SD 文件種類,SO 號碼,銷售訂單項目,客戶,名稱 1,預訂號碼,MRP 群組,產品階層,拔工單 Check(生管),OP確認OK(生管),原開工日期(生管),死棋料(生管),拔工單Remark(生管),收貨作業處理時間,Promise Date,齊套日期,瓶頸料,瓶頸料齊日,瓶頸料缺料,瓶頸料工單,Icon,Priority,訂單創建日期,是否可以委外加工,不可發包原因,PCB第一次生產,製件數,重點pullin,Series Alert,BU,VP
MO,91E1,Save,,0,0,2025-07-31 00:00:00,04.M9538-CFG004,2025-07-11 00:00:00,91E125040108,AG-M9538-CFG004,M9538-CFG004,(EA) AXIe 1-slot controller,ZREL,5,1,2025-07-28 00:00:00,2025-07-11 00:00:00,2025-08-26 00:00:00,DEV-0054940,,,,2025-06-20 00:00:00,,5.工程變更,4/16 PCC-Emm通知客戶變更測試,2025-06-04 00:00:00,Y,,X,,,SRR,true,P,false,AY91,P03,IST-王啟典,FSRR-0004431,AG-M9538-CFG004,0,FSRR-00044,0,2025-04-07 00:00:00,,,,X,X,,,2025-02-10 00:00:00,,,,,,,,,,,,,M08,楊千儀,,,2025-06-09 00:00:00,,,91E125040108,1100,,,0,,,4622916,Z040,0011.0027.ISTS16,false,false,,,,0,,2025-07-28 00:00:00,,,,,,,,,,,0,,,IST,
MO,91E1,Save,,0,0,2026-03-15 00:00:00,04.W1312-60564,2025-06-18 00:00:00,91E125060451,AG-W1312-60564,W1312-60564,(EA)COM-HPC + Carrier + MXM,ZCHG,5,2,,2025-06-18 00:00:00,2025-09-25 00:00:00,"DEV-0054091,DEV-0053893(拆單91E124120167+91E125060451)",,,,2025-06-11 00:00:00,,,,2025-06-10 00:00:00,Y,,X,,,,true,,false,AY91,P15,IST,,,0,,0,,,,,X,X,,,2025-06-10 00:00:00,,,,,,,,,,,,,M08,楊千儀,,,2025-06-10 00:00:00,,,,1100,,,0,,,4792049,Z040,0011.0027.ISTS16,false,false,,,,1,,,,,,,,,,,,,0,,,IST,
MO,59N1,Save,,0,0,2025-07-29 00:00:00,05.91-74000-1010,2025-07-28 00:00:00,59N125070257,59-74000-1010,MXM-AXe-A350M,(G)Rev:,ZREL,6,0,2025-07-28 00:00:00,2025-07-28 00:00:00,2025-07-31 00:00:00,#8874-Maggie，2連,,2025-07-29 00:00:00,2025-07-29 00:00:00,2025-07-25 00:00:00,,,,2025-07-21 00:00:00,Y,,X,,,,false,,false,AY59,P13,EV-鍾若妤,F011-0069736,91-74000-1010,0,SRR-EV,0,2025-05-25 00:00:00,A1,6/2進單,,X,,,,2025-06-02 00:00:00,,,,,,,,,,,,,M14,黃琇惠,,,2025-07-25 00:00:00,,6/4：on going,91N125070257,1100,,,0,,,4776168,Z040,0020.0051.EVBU04,false,false,,,,1,,2025-07-28 00:00:00,,,,,,,,,,,0,,,EDGE VIZ,
MO,91N1,Save,,0,0,2025-08-05 00:00:00,05.91-74000-1010,2025-08-05 00:00:00,91N125070257,91-74000-1010,MXM-AXe-A350M,(G)Rev:,ZREL,6,0,2025-07-28 00:00:00,2025-08-05 00:00:00,2025-08-19 00:00:00,#8874-Maggie,,,,2025-07-31 00:00:00,,,,2025-07-23 00:00:00,,,,,,,false,,false,AY91,P13,EV-鍾若妤,F011-0069736,91-74000-1010,6,SRR-EV,0,2025-05-25 00:00:00,,,,X,,,,2025-06-02 00:00:00,,,,,,,,,,,,,M14,黃琇惠,,,,,,91N125070257,1100,,,0,,,4775579,Z040,0020.0051.EVBU04,false,false,,,,1,,2025-07-28 00:00:00,,,,,,,,,,,0,,,EDGE VIZ,
MO,85N1,Save,,0,0,2025-07-29 00:00:00,06.93-98002-110E,2025-07-29 00:00:00,85N125060362,85-7B500-1110,ASH-ADi-BA3G-CL/H420E/8MB/AGS,(G)ASH-ADi-BA3G-CL/H420E/8MB/AGS,ZREL,5,0,,2025-07-29 00:00:00,2025-08-05 00:00:00,捕投,,,,2025-07-28 00:00:00,,,,2025-07-22 00:00:00,Y,,X,,,,false,,false,AY85,P13,EV-鍾若妤,,85-7B500-110E,0,,0,,,,,X,,,,2025-05-05 00:00:00,,,,,,,,,,,,,M14,黃琇惠,,,2025-07-24 00:00:00,,6/17：料齊日滿足開工日,85E125060243,1100,,,0,,,4742898,Z040,0022.0056.EVBU42,false,false,,,,1,,,,,,,,,,,,,0,,,EDGE VIZ,
MO,85T1,Save,,0,0,,06.93-98002-110E,2025-07-30 00:00:00,85T125080005,85-7B500-1110,ASH-ADi-BA3G-CL/H420E/8MB/AGS,(G)ASH-ADi-BA3G-CL/H420E/8MB/AGS,ZREL,2,0,,2025-07-30 00:00:00,2025-08-07 00:00:00,重測,,,,,,,,2025-07-23 00:00:00,Y,X,X,,,,false,,false,AY85,P13,EV-鍾若妤,,,0,,0,,,,,X,,,,2025-07-04 00:00:00,,,,,,,,,,,,,M14,黃琇惠,,,2025-07-26 00:00:00,,,,1100,,,0,,,4820598,Z040,0022.0056.EVBU42,false,false,,,,1,,,,,,,,,,,,,0,,,EDGE VIZ,
MO,85N1,Save,,0,0,,06.M9537A-CFG006,2025-07-02 00:00:00,85N125060140,85-65506-90E0,M9537A-CFG006,(*)(G)(RCM),ZREL,36,20,2025-07-10 00:00:00,2025-07-02 00:00:00,2025-08-15 00:00:00,,,,,2025-06-24 00:00:00,,,,2025-06-26 00:00:00,Y,,X,,,,true,H,false,AY85,P03,IST-王啟典,Keysight Tech. Singapore (Sales) Pt,AG-M9537A-CFG006,0,1100023557,10,2025-06-11 00:00:00,,,,X,X,,,2025-03-14 00:00:00,,,,,,,,,,,,,M08,楊千儀,,,2025-07-01 00:00:00,,06/09:被後面ZREL搶料,91N125060140,1100,C,,0,2,Keysight Tech. Singapore (Sales) Pt,4664345,Z040,0018.0042.NCPS50,false,false,,,,1,,2025-07-28 00:00:00,,,,,,,2024-11-13 00:00:00,,,,0,,@1V@,NCA,
MO,91N1,Save,,0,0,2025-08-04 00:00:00,06.M9537A-CFG006,2025-08-08 00:00:00,91N125080296,AG-M9537A-CFG006,M9537A-CFG006,"(*)(G)CB: A2, COM: A2",ZREL,19,0,2025-07-28 00:00:00,2025-08-08 00:00:00,2025-08-26 00:00:00,,,,,2025-08-07 00:00:00,,,,,,,,,,,true,,false,AY91,P03,IST-王啟典,Keysight Tech. Singapore (Sales) Pt,AG-M9537A-CFG006,0,1100023557,10,2025-06-11 00:00:00,,,,X,,,,2025-07-15 00:00:00,,,,,,,,,,,,,M08,楊千儀,,,,,,91N125060140,1100,C,,0,2,Keysight Tech. Singapore (Sales) Pt,4835015,Z041,0018.0042.NCPS50,false,false,,,,1,,2025-07-28 00:00:00,,,,,,,2024-11-13 00:00:00,N,BU,,0,,,NCA,
MO,59E1,Save,,0,0,,07.91-67201-002E-1,2025-07-21 00:00:00,59E125070192,59-67201-002E,ADi-BPA3-AD-Everi,(EA)ADi-BPA3-AD-Everi,ZREL,350,349,,2025-07-21 00:00:00,2025-07-28 00:00:00,7/14(4/3入),,,,2025-07-21 00:00:00,,,,2025-07-11 00:00:00,Y,X,X,,,,false,,false,AY59,P17,EV,Everi Games,91-67201-000E,0,1100027184,10,,1A2,,,X,X,,,2025-06-02 00:00:00,,,,,,,,,,,,,M14,黃琇惠,,,2025-07-18 00:00:00,,,59E125070192,1100,C,,0,4000,Everi Games,4780267,Z040,0022.0056.EVBU42,false,false,,,,1,,2025-07-17 00:00:00,,,,,,,2025-04-03 00:00:00,,,,0,,,EDGE VIZ,
MO,91E1,Save,,0,0,2025-08-05 00:00:00,07.91-67201-002E-1,2025-07-28 00:00:00,91E125070204,91-67201-002E,ADi-BPA3-AD-Everi,(EA)ADi-BPA3-AD-Everi,ZREL,350,0,,2025-07-28 00:00:00,2025-07-28 00:00:00,7/14(4/3入),,,,2025-07-28 00:00:00,,,,2025-07-21 00:00:00,Y,,X,,,,false,,false,AY91,P17,EV,Everi Games,91-67201-000E,0,1100027184,10,,,,,X,,,,2025-06-05 00:00:00,,,,,,,,,,,,,M14,黃琇惠,,,2025-07-24 00:00:00,,,59E125070129,1100,C,,0,4000,Everi Games,4783567,Z040,0022.0056.EVBU42,false,false,,,,0,,2025-06-24 00:00:00,,,,,,,2025-04-03 00:00:00,,,,0,,,EDGE VIZ,
MO,59N1,Save,,0,0,,07.91-7C001-D010-3,2025-07-22 00:00:00,59N125070312,59-7C001-D020,MXM-RTX3000/Getec,"(*)(G)(RCI)NV-Q RTX3000 MXM, TU106, GDDR6 6GB",ZREL,140,139,2025-07-26 00:00:00,2025-07-22 00:00:00,2025-07-25 00:00:00,,51-7C001-1A20-A1產出短少*140,2025-07-23 00:00:00,2025-07-23 00:00:00,2025-07-21 00:00:00,,,,2025-07-08 00:00:00,Y,,X,,,,false,,false,AY59,P13,EV-鍾若妤,神基科技股份有限公司,91-7C001-D010,0,1100028667,10,2025-08-20 00:00:00,1A2,,,X,X,,,2025-06-10 00:00:00,,,,,,,,,,,,,M14,黃琇惠,,,2025-07-21 00:00:00,,6/10：51-7C001-1A20-A1(20250724)(RES)C03拔MO,91N125080094,1100,C,,0,2100,神基科技股份有限公司,4792251,Z040,0020.0051.EVBU04,false,false,,,,1,,2025-11-06 00:00:00,,,,,,,2025-05-27 00:00:00,,,,0,,@1V@,EDGE VIZ,
MO,91N1,Save,,0,0,,07.91-7C001-D010-3,2025-07-28 00:00:00,91N125070318,91-7C001-D010,MXM-RTX3000/Getec,"(*)(G)NV-Q RTX3000 MXM, TU106, GDDR6 6GB",ZREL,140,0,,2025-07-28 00:00:00,2025-07-28 00:00:00,7/3(5/27入),,,,2025-07-25 00:00:00,,,,2025-07-21 00:00:00,Y,,X,,,,false,,false,AY91,P13,EV-鍾若妤,神基科技股份有限公司,91-7C001-D010,0,1100028667,10,2025-08-20 00:00:00,,,,X,,,,2025-06-12 00:00:00,,,,,,,,,,,,,M14,黃琇惠,,,2025-07-24 00:00:00,,,91N125080094,1100,C,,0,2100,神基科技股份有限公司,4792710,Z040,0020.0051.EVBU04,false,false,,,,0,,2025-11-06 00:00:00,,,,,,,2025-05-27 00:00:00,,,,0,,,EDGE VIZ,
MO,59N1,Save,,0,0,2025-07-29 00:00:00,07.91-7C001-D010-4,2025-08-15 00:00:00,59N125070395,59-7C001-D030,MXM-RTX3000/Getec,"(*)(G)NV-Q RTX3000 MXM, TU106, GDDR6 6GB",ZREL,120,0,2025-07-28 00:00:00,2025-07-25 00:00:00,2025-08-20 00:00:00,6/27(4/23入),,2025-08-18 00:00:00,2025-08-18 00:00:00,2025-08-14 00:00:00,,,,,,,,,,,false,,false,AY59,P13,EV-鍾若妤,神基科技股份有限公司,91-7C001-D010,0,1100027743,10,,1A2,,,X,,,,2025-06-30 00:00:00,,Y,,,,,,,,,,,M14,黃琇惠,,,,,,59N125070395,1100,C,,0,2100,神基科技股份有限公司,4816411,Z040,0020.0051.EVBU04,false,false,,51-7C001-1A20-A1(20250814)(RES)C03#拔MO,,1,,2025-07-28 00:00:00,,,,,,,2025-04-23 00:00:00,,,,1460,,,EDGE VIZ,
MO,91N1,Save,,0,0,2025-08-04 00:00:00,07.91-7C001-D010-4,2025-08-21 00:00:00,91N125070278,91-7C001-D010,MXM-RTX3000/Getec,"(*)(G)NV-Q RTX3000 MXM, TU106, GDDR6 6GB",ZREL,120,0,2025-07-28 00:00:00,2025-08-21 00:00:00,2025-08-21 00:00:00,6/27(4/23入),,,,2025-08-20 00:00:00,,,,,,,,,,,false,H,false,AY91,P13,EV-鍾若妤,神基科技股份有限公司,91-7C001-D010,0,1100027743,10,2025-07-28 00:00:00,,,,X,,,,2025-06-03 00:00:00,,,,,,,,,,,,,M14,黃琇惠,,,,,,91N125070138,1100,C,,0,2100,神基科技股份有限公司,4782506,Z040,0020.0051.EVBU04,false,false,,,,1,,2025-08-14 00:00:00,,,,,,,2025-04-23 00:00:00,,,,0,,,EDGE VIZ,
MO,59N1,Save,,0,0,2025-08-15 00:00:00,07.91-7C004-201S-1,2025-08-11 00:00:00,59N125070209,59-7C004-2020,EGX-MXM-A4500-16GB-80W/Adlink logo,"(G)NV-Q RTX 4500 MXM,GA104,GDDR6 16GB,80W,ADLINK",ZREL,172,0,2025-08-14 00:00:00,2025-08-11 00:00:00,2025-08-14 00:00:00,7/16(5/21入)，客需:ASAP,,2025-08-12 00:00:00,2025-08-12 00:00:00,2025-08-11 00:00:00,,3.材料跳票,51-7C004-0A20-A0跳票(7/9->8/22),2025-06-26 00:00:00,,,,,,,false,H,false,AY59,P13,EV-鍾若妤,ADLINK Technology GmbH,91-7C004-201S,0,2210015163,20,2025-07-16 00:00:00,A2,5/21進單,,X,,,,2025-05-21 00:00:00,,Y,51-7C004-0A20-A0(20250814)L,,,,,,,,,,M14,黃琇惠,,,,,,91N125070209,1100,C,,0,AD7102,ADLINK Technology GmbH,4764768,Z040,0020.0051.EVBU04,false,false,,,,1,,2025-08-14 00:00:00,,,,,,,2025-05-21 00:00:00,,,,1180,,,EDGE VIZ,
MO,59T1,Save,,0,0,2025-07-29 00:00:00,07.91-7C004-201S-1,2025-08-12 00:00:00,59T125070048,59-7C004-2020,EGX-MXM-A4500-16GB-80W/Adlink logo,"(G)NV-Q RTX 4500 MXM,GA104,GDDR6 16GB,80W,ADLINK",ZREL,3,0,,2025-08-12 00:00:00,2025-08-19 00:00:00,重測,,,,,,,,,,,,,,,false,,false,AY59,P13,EV-鍾若妤,,,0,,0,,A2,,,X,,,,2025-07-04 00:00:00,,,,,,,,,,,,,M14,黃琇惠,,,,,,,1100,,,0,,,4820597,Z040,0020.0051.EVBU04,false,false,,,,1,,,,,,,,,,,,,0,,,EDGE VIZ,
MO,85N1,Save,,0,0,2025-08-24 00:00:00,07.91-7C004-201S-1,2025-08-14 00:00:00,85N125070209,85-7C004-201S,t1EGX-MXM-A4500-16G-80W/Adlink logo,"(G)NV-Q RTX A4500 ,16GB, 80W, ETT -20~+70",ZREL,90,0,,2025-08-14 00:00:00,2025-08-25 00:00:00,7/16(5/21入)，客需:ASAP，15pcs/天,,,,2025-08-14 00:00:00,,,,2025-07-07 00:00:00,,,,,,,false,H,false,AY85,P13,EV-鍾若妤,ADLINK Technology GmbH,91-7C004-201S,0,2210015163,20,2025-07-16 00:00:00,,,,X,,,,2025-05-21 00:00:00,,,,,,,,,,,,,M14,黃琇惠,,,,,,91N125070209,1100,C,,0,AD7102,ADLINK Technology GmbH,4764763,Z040,0020.0051.EVBU04,false,false,,,,1,,2025-08-14 00:00:00,,,,,,,2025-05-21 00:00:00,,,,0,,,EDGE VIZ,
MO,85N1,Save,,0,0,2025-08-21 00:00:00,07.91-7C004-201S-1,2025-08-20 00:00:00,85N125090075,85-7C004-201S,t1EGX-MXM-A4500-16G-80W/Adlink logo,"(G)NV-Q RTX A4500 ,16GB, 80W, ETT -20~+70",ZREL,60,0,,2025-08-20 00:00:00,2025-09-01 00:00:00,9/17(6/2入)->7/16(6/16通知)，15pcs/天,,,,2025-08-14 00:00:00,,,,,,,,,,,false,,false,AY85,P13,EV-鍾若妤,ADLINK Technology GmbH,91-7C004-201S,0,2210015163,50,2025-09-17 00:00:00,,,,X,,,,2025-06-06 00:00:00,,,,,,,,,,,,,M14,黃琇惠,,,,,,91N125090075,1100,C,,0,AD7102,ADLINK Technology GmbH,4776291,Z040,0020.0051.EVBU04,false,false,,,,1,,2025-08-21 00:00:00,,,,,,,2025-05-21 00:00:00,,,,0,,,EDGE VIZ,
MO,91N1,Save,,0,0,2025-08-31 00:00:00,07.91-7C004-201S-1,2025-08-26 00:00:00,91N125070209,91-7C004-201S,t1EGX-MXM-A4500-16G-80W/Adlink logo,"(G)NV-Q RTX A4500 ,16GB, 80W, ETT -20~+70",ZREL,70,0,2025-08-13 00:00:00,2025-08-26 00:00:00,2025-08-26 00:00:00,7/16(5/21入)，客需:ASAP,,,,2025-08-25 00:00:00,,3.材料跳票,51-7C004-0A20-A0跳票(7/9->8/22)(7/29->9/17),,,,,,,,false,H,false,AY91,P13,EV-鍾若妤,ADLINK Technology GmbH,91-7C004-201S,0,2210015163,20,2025-07-16 00:00:00,,,,X,,,,2025-05-21 00:00:00,,,,,,,,,,,,,M14,黃琇惠,,,,,,91N125070209,1100,C,,0,AD7102,ADLINK Technology GmbH,4764739,Z022,0020.0051.EVBU04,false,false,,,,0,,2025-08-14 00:00:00,,,,,,,2025-05-21 00:00:00,,,,0,,,EDGE VIZ,
MO,91N1,Save,,0,0,2025-08-31 00:00:00,07.91-7C004-201S-1,2025-09-02 00:00:00,91N125090075,91-7C004-201S,t1EGX-MXM-A4500-16G-80W/Adlink logo,"(G)NV-Q RTX A4500 ,16GB, 80W, ETT -20~+70",ZREL,80,0,2025-08-21 00:00:00,2025-09-02 00:00:00,2025-09-03 00:00:00,9/17(6/2入)->7/16(6/16通知),,,,2025-09-01 00:00:00,,3.材料跳票,51-7C004-0A20-A0跳票(7/9->8/22)(7/29->9/17),,,,,,,,false,,false,AY91,P13,EV-鍾若妤,ADLINK Technology GmbH,91-7C004-201S,0,2210015163,50,2025-09-17 00:00:00,,,,X,,,,2025-06-06 00:00:00,,,,,,,,,,,,,M14,黃琇惠,,,,,,91N125090075,1100,C,,0,AD7102,ADLINK Technology GmbH,4775712,Z022,0020.0051.EVBU04,false,false,,,,0,,2025-08-21 00:00:00,,,,,,,2025-05-21 00:00:00,,,,0,,,EDGE VIZ,
MO,91N1,Save,,0,0,2025-08-04 00:00:00,07.91-7C004-2020,2025-07-22 00:00:00,91N125070071,91-7C004-2020,EGX-MXM-A4500-16GB-80W/Adlink logo,"(G)NV-Q RTX 4500 MXM,GA104,GDDR6 16GB,80W,ADLINK",ZREL,12,11,,2025-07-22 00:00:00,2025-08-04 00:00:00,8/5,,,,2025-07-15 00:00:00,,6.客需變更,,2025-07-15 00:00:00,Y,,X,,,,false,,false,AY91,P13,EV-鍾若妤,百崴宇智,91-7C004-2020,0,1100029503,10,2025-07-21 00:00:00,,,,X,X,,,2025-03-28 00:00:00,,,,,,,,,,,,,M14,黃琇惠,,,2025-07-18 00:00:00,,,91N125070071,1100,C,,0,2063,英屬維京群島商百崴宇智股份有限公司台灣分公司,4682413,Z041,0020.0051.EVBU04,false,false,,,,1,,2025-07-02 00:00:00,,,,,,,2025-06-25 00:00:00,,,,0,,,EDGE VIZ,
MO,91N1,Save,,0,0,,07.91-7C004-3120,2025-07-28 00:00:00,91N125070088,91-7C004-3120,MXM-A4500-16GB-115W,"(G)NV-Q RTX 4500 MXM,GA104,GDDR6 16GB,115W",ZREL,30,0,,2025-07-28 00:00:00,2025-08-04 00:00:00,7/24,,,,2025-07-25 00:00:00,,7.產能因子,71-02031-00Z0(20250728)C06,2025-07-21 00:00:00,Y,,X,,,,false,,false,AY91,P13,EV-鍾若妤,鑫創電子股份有限公司,91-7C004-3120,0,1100026931,10,2025-07-24 00:00:00,,,,X,,,,2025-04-07 00:00:00,,,,,,,,,,,,,M14,黃琇惠,,,2025-07-24 00:00:00,,,91N125070088,1100,C,,0,1671,鑫創電子股份有限公司,4701277,Z040,0020.0051.EVBU04,false,false,,,,1,,2025-07-22 00:00:00,,,,,,,2025-03-25 00:00:00,,,,0,,,EDGE VIZ,
MO,85N1,Save,,0,0,,07.91-7C005-400D,2025-07-11 00:00:00,85N125080277,85-7C005-400D,t1EGX-MXM-A2000-8G-60W-cc/Adlink logo,"(G)NV-Q RTX A2000 ,8GB, 60W, ETT -20~+70, cc",ZREL,16,0,,2025-07-11 00:00:00,2025-07-31 00:00:00,7/24，,,,,2025-07-11 00:00:00,,,,2025-07-09 00:00:00,Y,X,X,,,,false,,false,AY85,P13,EV-鍾若妤,上海凌华智能科技有限公司,91-7C005-400D,0,2210015737,10,2025-07-24 00:00:00,,,,X,,,,2025-07-07 00:00:00,,,,,,,,,,,,,M14,黃琇惠,,,2025-07-10 00:00:00,,,91N125080277,1100,C,,0,AD2300,上海凌华智能科技有限公司,4821780,Z040,0020.0051.EVBU04,false,false,,,,1,,2025-07-28 00:00:00,,,,,,,2025-07-04 00:00:00,,,,0,,,EDGE VIZ,
MO,91N1,Save,,0,0,2025-08-04 00:00:00,07.91-7C005-400D,2025-08-05 00:00:00,91N125080277,91-7C005-400D,t1EGX-MXM-A2000-8G-60W-cc/Adlink logo,"(G)NV-Q RTX A2000 ,8GB, 60W, ETT -20~+70, cc",ZREL,22,0,2025-07-28 00:00:00,2025-08-05 00:00:00,2025-08-12 00:00:00,7/24，,,,,2025-07-31 00:00:00,,,,2025-07-23 00:00:00,,,,,,,false,,false,AY91,P13,EV-鍾若妤,上海凌华智能科技有限公司,91-7C005-400D,0,2210015737,10,2025-07-24 00:00:00,,,,X,,,,2025-07-07 00:00:00,,,,,,,,,,,,,M14,黃琇惠,,,,,,91N125080277,1100,C,,0,AD2300,上海凌华智能科技有限公司,4821013,Z022,0020.0051.EVBU04,false,false,,,,1,,2025-07-28 00:00:00,,,,,,,2025-07-04 00:00:00,,,,0,,,EDGE VIZ,
MO,91E1,Save,,0,0,,07.91-95266-500E,2025-07-28 00:00:00,91E125090069,91-95266-500E,WiFi kit - ENL-R8852BE/Igor,(EA),ZREL,2,0,2025-07-25 00:00:00,2025-07-28 00:00:00,2025-07-29 00:00:00,7/15，,MC-OK7/14,,,2025-07-14 00:00:00,,,,2025-07-21 00:00:00,Y,X,X,,,,false,,false,AY91,P17,EV,Igor Institute,91-95266-500E,0,1100029518,10,2025-07-15 00:00:00,,,,X,,,,2025-07-02 00:00:00,,,,,,,,,,,,,M02,黃佳雯,,,2025-07-24 00:00:00,,,91E125090069,1100,C,,0,4729,Igor Institute,4819913,Z040,0020.0050.EVBU03,false,false,,,,0,,2025-07-25 00:00:00,,,,,,,2025-06-26 00:00:00,,,,0,,,EDGE VIZ,
MO,85E1,Save,,0,0,,07.92-97217-500P,2025-07-18 00:00:00,85E125070233,92-97217-500T,Barco RTX2000E Ada Assembly,"(EA)Barco, RTX2000E Ada, 16GB",ZREL,1000,780,2025-07-18 00:00:00,2025-07-18 00:00:00,2025-07-31 00:00:00,產地:CN，7/9(6/18入),,,,2025-07-17 00:00:00,,,,2025-07-15 00:00:00,Y,X,X,,,,false,,false,AY85,P13,EV-鍾若妤,ADLINK Technology GmbH,92-97217-500P,0,2210015522,10,2025-07-09 00:00:00,,,,X,X,,,2025-06-12 00:00:00,,Y,,,,,,,,,,,M14,黃琇惠,,,2025-07-16 00:00:00,,7/1：92-97217-5010(20250730)C06 pull in,91E125070233,1100,C,,0,AD7103,ADLINK Technology GmbH,4792713,Z040,0020.0051.EVBU04,false,false,,,,1,,2025-08-05 00:00:00,,,,,,,2025-06-18 00:00:00,,,,0,,,EDGE VIZ,
MO,91E1,Save,,0,0,,07.92-97217-500P,2025-07-24 00:00:00,91E125070233,92-97217-500P,Barco RTX2000E Ada,"(EA)Barco, RTX2000E Ada, 16GB",ZREL,250,245,,2025-07-24 00:00:00,2025-08-05 00:00:00,產地:CN，7/9(6/18入)，5PC/箱，問倉庫產地,,,,2025-07-23 00:00:00,,9.其它,,2025-07-16 00:00:00,Y,,X,,,,false,,false,AY91,P13,EV-鍾若妤,ADLINK Technology GmbH,92-97217-500P,0,2210015522,10,2025-07-09 00:00:00,,,,X,X,,,2025-06-12 00:00:00,,,,,,,,,,,,,M14,黃琇惠,,,2025-07-21 00:00:00,,7/1：30-01611-0000-A0(20250915)C03拔MO,91E125070233,1100,C,,0,AD7103,ADLINK Technology GmbH,4792712,Z040,0020.0051.EVBU04,false,false,2025-07-25 00:00:00,30-01611-0000-A0(20250901),,1,,2025-08-05 00:00:00,,,,,,,2025-06-18 00:00:00,,,,0,,,EDGE VIZ,
MO,91E1,Save,,0,0,2025-08-07 00:00:00,07.92-97217-500P,2025-08-01 00:00:00,91E125080203,92-97217-500P,Barco RTX2000E Ada,"(EA)Barco, RTX2000E Ada, 16GB",ZREL,500,0,2025-07-30 00:00:00,2025-08-01 00:00:00,2025-08-06 00:00:00,產地:CN，7/9(6/18入)，5PC/箱，問倉庫產地,,,,2025-07-31 00:00:00,,,,2025-07-25 00:00:00,,,,,,,false,,false,AY91,P13,EV-鍾若妤,ADLINK Technology GmbH,92-97217-500P,0,2210015522,10,2025-07-09 00:00:00,,,,X,,,,2025-07-09 00:00:00,,,,,,,,,,,,,M14,黃琇惠,,,,,7/1：30-01611-0000-A0(20250915)C03拔MO,91E125070233,1100,C,,0,AD7103,ADLINK Technology GmbH,4828250,Z040,0020.0051.EVBU04,false,false,,,,1,,2025-08-05 00:00:00,,,,,,,2025-06-18 00:00:00,,,,0,,,EDGE VIZ,
MO,91E1,Save,,0,0,2025-08-07 00:00:00,07.92-97217-500P,2025-08-04 00:00:00,91E125080204,92-97217-500P,Barco RTX2000E Ada,"(EA)Barco, RTX2000E Ada, 16GB",ZREL,250,0,2025-07-30 00:00:00,2025-08-04 00:00:00,2025-08-06 00:00:00,產地:CN，7/9(6/18入)，5PC/箱，問倉庫產地,,,,2025-07-31 00:00:00,,,,2025-07-25 00:00:00,,,,,,,false,,false,AY91,P13,EV-鍾若妤,ADLINK Technology GmbH,92-97217-500P,0,2210015522,10,2025-07-09 00:00:00,,,,X,,,,2025-07-09 00:00:00,,,,,,,,,,,,,M14,黃琇惠,,,,,7/1：30-01611-0000-A0(20250915)C03拔MO,91E125070233,1100,C,,0,AD7103,ADLINK Technology GmbH,4828251,Z040,0020.0051.EVBU04,false,false,,,,1,,2025-08-05 00:00:00,,,,,,,2025-06-18 00:00:00,,,,0,,,EDGE VIZ,
MO,85E1,Save,,0,0,,07.92-97217-500P-1,2025-07-25 00:00:00,85E125080197,92-97217-500T,Barco RTX2000E Ada Assembly,"(EA)Barco, RTX2000E Ada, 16GB",ZREL,500,0,2025-07-24 00:00:00,2025-07-25 00:00:00,2025-08-05 00:00:00,產地:CN，7/9(6/18入),,,,2025-07-23 00:00:00,,,,2025-07-18 00:00:00,Y,X,X,,,,false,,false,AY85,P13,EV-鍾若妤,ADLINK Technology GmbH,92-97217-500P,0,2210015522,10,2025-07-09 00:00:00,,,,X,,,,2025-07-07 00:00:00,,,,,,,,,,,,,M14,黃琇惠,,,2025-07-23 00:00:00,,7/1：92-97217-5010(20250730)C06 pull in,91E125070233,1100,C,,0,AD7103,ADLINK Technology GmbH,4825384,Z040,0020.0051.EVBU04,false,false,,,,1,,2025-08-05 00:00:00,,,,,,,2025-06-18 00:00:00,,,,0,,,EDGE VIZ,
